Order Date,Requested Delivery Date,Customer Country Code,Product Code,Description,Order Type,Customer Order Code,Value,Currency,Items,Route
05.05.2011,24.05.2009,FI,P4320,Winter Parka,VO,C69238,838.42,USD,78,R29
08.03.2009,27.11.2010,NO,P5790,Lightweight Parka,VO,C67275,34.73,JPY,23,R50
26.10.2011,07.08.2011,FR,P3235,Waterproof Parka,RO,C66489,701.12,EUR,23,R23
21.12.2010,23.10.2009,RU,P3672,Lightweight Parka,RO,C71698,69.49,CNY,64,R11
24.08.2011,21.07.2009,IT,P6491,Winter Parka,VO,C93923,815.13,JPY,31,R6
24.12.2010,18.07.2009,FR,P8819,Lightweight Parka,VO,C65209,665.2,CNY,45,R6
26.07.2010,12.05.2009,FI,P2170,Winter Parka,RO,C30496,417.45,EUR,1,R40
08.12.2009,14.05.2010,NL,P9316,Waterproof Parka,RO,C92000,206.42,CNY,79,R14
17.11.2010,29.09.2010,FI,P1320,Waterproof Parka,RO,C91349,956.41,EUR,15,R28
15.09.2011,21.08.2011,DE,P1023,Lightweight Parka,RO,C50762,952.42,JPY,7,R44
28.09.2011,12.03.2010,FI,P3081,Lightweight Parka,VO,C81096,489.35,USD,89,R8
20.07.2010,04.10.2010,PL,P3157,Lightweight Parka,VO,C86391,340.47,CNY,76,R28
26.04.2010,20.06.2009,DE,P1153,Lightweight Parka,VO,C74423,817.71,USD,36,R35
24.12.2009,01.11.2009,NL,P2562,Waterproof Parka,VO,C66075,481.82,EUR,96,R43
11.07.2010,17.03.2011,FR,P9856,Waterproof Parka,RO,C89454,949.86,CNY,62,R4
23.09.2010,03.10.2011,NL,P5219,Heavy-Duty Parka,VO,C26061,595.25,USD,5,R47
10.01.2009,16.05.2011,NL,P8925,Winter Parka,VO,C76108,449.21,JPY,95,R27
14.03.2010,14.01.2009,RU,P4894,Heavy-Duty Parka,RO,C82127,662.7,CNY,50,R8
26.02.2011,19.05.2010,FI,P9725,Lightweight Parka,VO,C40675,468.92,EUR,30,R8
18.01.2011,24.06.2009,ES,P4688,Lightweight Parka,VO,C29981,903.54,INR,69,R38
10.10.2010,06.06.2010,NO,P2268,Lightweight Parka,VO,C14041,883.28,INR,42,R29
15.07.2011,10.05.2009,NO,P8024,Lightweight Parka,RO,C55782,728.52,INR,11,R25
30.01.2010,06.02.2010,IT,P8935,Winter Parka,VO,C19942,309.6,USD,65,R27
24.07.2009,15.11.2009,IT,P7767,Lightweight Parka,RO,C11809,30.89,JPY,7,R9
10.11.2010,23.11.2009,SE,P4760,Heavy-Duty Parka,RO,C35404,225.08,CNY,11,R1
26.07.2010,27.08.2010,ES,P8006,Winter Parka,RO,C61996,21.88,INR,95,R11
22.04.2011,22.10.2009,IT,P2099,Winter Parka,RO,C11519,472.53,EUR,28,R48
30.07.2010,27.09.2011,FR,P1477,Lightweight Parka,RO,C86720,287.38,USD,4,R41
05.06.2010,17.06.2011,NL,P7672,Winter Parka,VO,C15341,998.53,CNY,4,R5
03.12.2010,03.05.2010,SE,P1092,Winter Parka,RO,C41370,421.06,INR,3,R29
09.12.2010,22.08.2009,PL,P9534,Heavy-Duty Parka,VO,C98539,122.18,CNY,29,R29
21.11.2010,27.02.2010,PL,P2455,Heavy-Duty Parka,RO,C32459,903.37,JPY,44,R33
29.07.2010,06.04.2009,FR,P7634,Waterproof Parka,RO,C98664,162.71,INR,76,R19
26.08.2010,28.05.2009,NO,P1004,Heavy-Duty Parka,RO,C32985,665.16,CNY,43,R26
15.12.2009,30.07.2009,FI,P8149,Lightweight Parka,RO,C76151,252.56,EUR,25,R5
06.09.2009,13.12.2009,FR,P4146,Waterproof Parka,VO,C70037,585.48,JPY,18,R35
07.01.2009,18.12.2009,FR,P5781,Waterproof Parka,VO,C65354,342.19,INR,32,R43
05.05.2009,27.01.2010,FR,P8860,Heavy-Duty Parka,RO,C25531,166.4,USD,24,R9
06.01.2010,23.02.2011,DE,P5625,Heavy-Duty Parka,RO,C33835,505.23,JPY,34,R22
04.04.2011,11.03.2009,ES,P6767,Waterproof Parka,VO,C41704,221.48,JPY,6,R39
24.05.2010,16.08.2009,NO,P8815,Waterproof Parka,VO,C64772,717.56,USD,39,R22
26.07.2011,22.01.2010,FI,P3392,Waterproof Parka,VO,C28943,373.93,INR,95,R47
28.10.2011,15.12.2010,SE,P1598,Waterproof Parka,VO,C33332,830.38,JPY,4,R34
18.09.2010,08.02.2009,FR,P7955,Waterproof Parka,VO,C85315,171.51,USD,24,R44
18.12.2011,26.10.2010,SE,P1751,Winter Parka,RO,C57823,654.92,EUR,94,R24
01.02.2009,04.07.2009,SE,P3168,Lightweight Parka,VO,C16660,577.38,INR,76,R2
13.03.2010,11.09.2010,ES,P4313,Winter Parka,RO,C15900,162.71,JPY,100,R45
02.01.2011,11.01.2009,NL,P7124,Winter Parka,VO,C70850,978.49,JPY,70,R6
01.05.2011,01.04.2010,IT,P2644,Winter Parka,RO,C66998,370.93,EUR,47,R13
04.04.2011,05.09.2009,PL,P7911,Waterproof Parka,RO,C79416,962.69,EUR,52,R41
16.03.2010,16.07.2010,NO,P5103,Winter Parka,VO,C82565,239.99,USD,46,R45
24.01.2009,24.10.2011,RU,P3480,Heavy-Duty Parka,RO,C87467,716.17,CNY,88,R38
25.05.2009,02.10.2009,PL,P8849,Winter Parka,RO,C69292,884.36,USD,38,R22
04.02.2009,26.12.2009,FI,P2060,Waterproof Parka,RO,C17794,858.33,USD,49,R43
12.06.2011,01.09.2010,FR,P8101,Waterproof Parka,RO,C66972,497.77,CNY,40,R48
26.11.2011,07.09.2010,RU,P7584,Waterproof Parka,VO,C43764,538.18,EUR,8,R39
19.10.2009,04.07.2009,FR,P7628,Winter Parka,VO,C59930,251.75,EUR,11,R22
03.12.2010,24.02.2010,IT,P3653,Heavy-Duty Parka,VO,C57132,717.75,CNY,94,R29
18.11.2011,20.11.2009,SE,P4491,Heavy-Duty Parka,VO,C73822,324.55,CNY,81,R23
03.05.2009,16.09.2009,IT,P3038,Heavy-Duty Parka,RO,C25541,471.46,JPY,11,R18
12.06.2009,24.12.2011,DE,P9151,Waterproof Parka,VO,C96904,96.41,CNY,52,R15
12.04.2009,13.01.2009,FR,P2013,Lightweight Parka,VO,C98728,428.51,EUR,34,R19
26.06.2010,19.05.2010,FI,P6656,Lightweight Parka,RO,C30367,54.09,INR,90,R6
30.03.2009,23.05.2011,IT,P4392,Waterproof Parka,RO,C65136,956.06,CNY,85,R39
24.04.2010,05.07.2011,IT,P2931,Lightweight Parka,RO,C32761,694.79,USD,12,R24
29.01.2011,20.05.2011,IT,P9968,Heavy-Duty Parka,VO,C31365,715.5,USD,98,R9
15.05.2011,17.04.2010,SE,P8573,Winter Parka,RO,C40111,795.46,JPY,18,R35
29.11.2010,14.06.2009,ES,P6032,Winter Parka,VO,C73258,960.87,INR,73,R49
03.02.2010,30.06.2009,FI,P1647,Lightweight Parka,RO,C20993,812.62,CNY,38,R45
26.02.2009,27.10.2009,PL,P8157,Lightweight Parka,RO,C49595,369.11,JPY,10,R10
03.04.2010,21.06.2009,PL,P4748,Waterproof Parka,RO,C90989,845.76,INR,35,R4
16.01.2011,13.04.2009,RU,P3142,Lightweight Parka,RO,C31320,505.69,JPY,82,R29
02.09.2009,04.07.2010,IT,P3652,Waterproof Parka,VO,C44609,503.45,USD,99,R6
11.10.2009,16.12.2011,DE,P8571,Winter Parka,VO,C73113,128.78,INR,41,R50
07.09.2010,06.03.2009,IT,P6503,Waterproof Parka,VO,C55288,994.04,CNY,91,R24
25.07.2010,03.10.2010,RU,P3001,Winter Parka,RO,C60048,569.64,JPY,80,R44
12.06.2009,27.10.2010,NL,P3752,Heavy-Duty Parka,VO,C68637,110.4,USD,45,R34
14.08.2010,01.07.2009,SE,P6324,Waterproof Parka,VO,C53681,439.91,INR,71,R36
02.05.2009,11.06.2011,IT,P1079,Winter Parka,RO,C54010,608.66,JPY,24,R12
24.06.2009,15.12.2011,PL,P9493,Heavy-Duty Parka,RO,C89921,856.83,INR,70,R16
05.02.2011,27.05.2011,ES,P5468,Lightweight Parka,RO,C94438,120.51,CNY,23,R41
03.10.2011,22.07.2010,FR,P8719,Waterproof Parka,VO,C33120,534.69,INR,54,R17
06.07.2011,26.09.2010,SE,P4451,Winter Parka,VO,C33569,966.01,EUR,22,R29
27.03.2011,14.03.2010,IT,P9119,Lightweight Parka,VO,C38124,78.04,CNY,93,R43
17.12.2009,17.03.2011,DE,P6559,Waterproof Parka,RO,C99538,292.35,EUR,70,R7
25.02.2009,11.12.2009,NL,P6937,Lightweight Parka,VO,C80614,71.3,CNY,88,R28
14.02.2010,30.05.2009,RU,P5976,Lightweight Parka,VO,C93028,658.83,CNY,94,R17
21.09.2011,12.11.2011,RU,P8239,Winter Parka,RO,C67231,865.28,INR,47,R47
27.01.2009,11.12.2010,NL,P6497,Waterproof Parka,RO,C13339,573.68,JPY,89,R5
23.03.2010,02.09.2009,NL,P3593,Lightweight Parka,VO,C77357,589.97,CNY,25,R34
28.08.2011,09.03.2011,DE,P8278,Waterproof Parka,VO,C54885,230.31,EUR,19,R7
15.09.2010,07.08.2010,NO,P5544,Lightweight Parka,VO,C92308,832.7,USD,77,R50
26.11.2011,06.03.2010,NL,P2936,Waterproof Parka,RO,C43197,510.44,USD,36,R45
07.04.2009,05.04.2010,SE,P9549,Winter Parka,VO,C34113,690.87,INR,73,R23
27.09.2011,20.04.2011,DE,P7308,Winter Parka,RO,C58720,861.54,USD,66,R24
10.07.2011,12.11.2011,PL,P2958,Lightweight Parka,VO,C67270,944.11,INR,11,R49
29.10.2011,24.10.2010,NL,P8067,Heavy-Duty Parka,RO,C85632,164.16,CNY,3,R40
09.11.2011,03.07.2009,DE,P2607,Heavy-Duty Parka,VO,C73365,191.16,EUR,46,R6
30.01.2011,03.08.2011,FI,P3569,Heavy-Duty Parka,VO,C33880,966.89,CNY,2,R22
29.10.2011,13.01.2010,FI,P6248,Waterproof Parka,RO,C39969,498.58,JPY,72,R14
22.03.2010,16.12.2011,NL,P8123,Lightweight Parka,RO,C13554,294.58,CNY,50,R35
03.11.2009,09.12.2010,DE,P4173,Lightweight Parka,RO,C33769,332.59,USD,15,R5
01.11.2010,26.08.2010,PL,P3766,Lightweight Parka,VO,C17377,264.0,INR,12,R43
06.06.2011,17.11.2009,FR,P3700,Waterproof Parka,VO,C18026,110.98,INR,17,R44
02.05.2010,20.10.2010,SE,P4614,Winter Parka,RO,C83792,583.95,USD,27,R50
01.03.2009,17.06.2009,SE,P3063,Waterproof Parka,VO,C86751,545.42,JPY,25,R1
22.02.2009,07.05.2010,FR,P4160,Heavy-Duty Parka,VO,C25197,147.87,JPY,91,R12
06.12.2010,03.04.2009,ES,P8339,Winter Parka,RO,C28906,743.42,INR,90,R37
21.03.2009,21.12.2010,FI,P2620,Heavy-Duty Parka,VO,C27493,55.89,JPY,11,R27
19.07.2009,25.01.2011,FR,P2014,Heavy-Duty Parka,RO,C41948,963.31,INR,86,R5
24.11.2010,09.01.2011,NL,P8374,Waterproof Parka,VO,C15097,824.92,EUR,82,R30
11.03.2010,15.10.2011,ES,P3948,Lightweight Parka,VO,C47032,151.1,EUR,44,R19
25.12.2009,08.12.2009,SE,P1993,Waterproof Parka,RO,C51487,417.27,JPY,73,R41
02.12.2011,29.10.2011,RU,P1395,Waterproof Parka,RO,C53010,333.22,USD,81,R8
04.09.2010,19.02.2011,FI,P3038,Lightweight Parka,VO,C61205,154.72,USD,56,R33
11.04.2011,25.07.2011,DE,P3687,Waterproof Parka,RO,C17805,465.62,USD,72,R7
02.11.2010,11.07.2009,ES,P1286,Waterproof Parka,VO,C19778,700.83,JPY,72,R5
06.04.2010,29.10.2010,NL,P6473,Winter Parka,VO,C38306,324.28,USD,51,R41
09.07.2010,20.11.2010,IT,P6838,Heavy-Duty Parka,RO,C55963,254.72,CNY,91,R41
17.09.2010,13.06.2009,ES,P7673,Lightweight Parka,VO,C29253,147.94,INR,49,R10
09.10.2009,16.03.2010,PL,P3911,Waterproof Parka,VO,C32630,328.9,INR,98,R12
06.10.2010,30.08.2011,NO,P1373,Winter Parka,RO,C76131,221.35,EUR,84,R6
29.12.2010,23.07.2011,FR,P1380,Heavy-Duty Parka,RO,C75822,616.45,EUR,29,R48
06.12.2009,28.02.2010,DE,P1143,Lightweight Parka,VO,C23459,319.48,USD,74,R48
26.02.2011,08.02.2010,RU,P5874,Lightweight Parka,VO,C66352,704.84,JPY,8,R22
14.10.2010,18.10.2010,SE,P2020,Lightweight Parka,VO,C36091,251.33,CNY,81,R40
17.01.2010,21.08.2009,FI,P2018,Winter Parka,VO,C23803,768.86,USD,77,R28
04.06.2011,28.04.2010,ES,P2706,Winter Parka,RO,C36587,450.28,USD,20,R32
29.03.2010,06.06.2011,DE,P7729,Lightweight Parka,RO,C59985,771.34,USD,5,R31
24.02.2011,01.01.2011,DE,P1049,Lightweight Parka,VO,C77133,445.82,EUR,49,R17
13.11.2011,11.01.2011,PL,P4897,Heavy-Duty Parka,VO,C25888,944.21,INR,92,R9
28.05.2009,28.08.2010,PL,P1712,Heavy-Duty Parka,VO,C73747,814.69,CNY,92,R41
13.09.2009,06.02.2010,IT,P9108,Lightweight Parka,VO,C62674,629.8,CNY,16,R40
09.07.2010,15.09.2011,DE,P6572,Winter Parka,VO,C14645,623.77,EUR,70,R35
16.05.2011,05.06.2009,FI,P9744,Lightweight Parka,RO,C61543,501.18,EUR,52,R6
03.05.2009,22.08.2009,NL,P3215,Lightweight Parka,RO,C47261,516.14,CNY,45,R34
30.09.2011,09.12.2010,PL,P3023,Heavy-Duty Parka,VO,C29023,913.26,CNY,94,R27
27.06.2011,14.05.2011,NO,P8081,Lightweight Parka,RO,C21993,952.92,USD,66,R15
06.05.2011,31.10.2009,ES,P8180,Winter Parka,VO,C55853,444.51,EUR,73,R37
11.02.2009,10.02.2011,NO,P9775,Lightweight Parka,VO,C34516,526.53,EUR,23,R23
28.03.2010,04.02.2011,PL,P8637,Winter Parka,VO,C63251,302.5,EUR,95,R17
29.05.2010,06.07.2009,NO,P8818,Lightweight Parka,VO,C97766,890.23,JPY,90,R32
30.06.2010,01.02.2010,DE,P8637,Lightweight Parka,RO,C65188,188.09,JPY,49,R1
05.08.2009,10.12.2009,RU,P3573,Waterproof Parka,VO,C65626,500.15,EUR,39,R3
02.08.2011,03.02.2009,DE,P2891,Winter Parka,VO,C71121,166.54,USD,15,R46
26.06.2009,21.05.2009,NO,P6924,Waterproof Parka,VO,C97433,957.14,USD,82,R2
18.03.2009,13.03.2011,SE,P1616,Winter Parka,RO,C76559,845.92,EUR,93,R43
19.10.2010,18.08.2010,FR,P9300,Lightweight Parka,RO,C75667,797.02,INR,38,R10
12.11.2011,20.12.2010,RU,P4886,Waterproof Parka,RO,C70630,572.78,USD,15,R30
30.04.2011,24.03.2009,NO,P1931,Waterproof Parka,RO,C48460,68.82,CNY,26,R25
25.01.2011,20.03.2009,PL,P9346,Waterproof Parka,VO,C11552,945.13,CNY,66,R29
26.06.2011,18.02.2011,RU,P3467,Waterproof Parka,VO,C48868,156.49,JPY,78,R23
09.01.2009,29.05.2009,RU,P2214,Waterproof Parka,VO,C10788,908.19,JPY,26,R27
12.08.2010,05.04.2010,FR,P5156,Winter Parka,RO,C99362,668.87,EUR,25,R37
01.11.2009,08.09.2009,NL,P5653,Lightweight Parka,RO,C16309,918.12,CNY,93,R34
19.02.2011,24.10.2011,IT,P7759,Waterproof Parka,RO,C51252,672.91,CNY,95,R8
15.01.2011,06.12.2011,NL,P3432,Winter Parka,RO,C62433,211.79,INR,93,R30
04.02.2010,13.06.2009,IT,P2765,Lightweight Parka,RO,C72190,629.25,EUR,5,R5
28.05.2009,11.03.2009,SE,P6420,Winter Parka,RO,C35274,932.1,USD,53,R11
19.01.2011,25.11.2010,IT,P2167,Waterproof Parka,VO,C83217,383.55,INR,9,R40
26.04.2011,24.03.2010,RU,P7854,Winter Parka,RO,C29622,144.93,USD,58,R14
22.01.2010,20.08.2011,DE,P9931,Waterproof Parka,RO,C75598,191.05,USD,30,R32
01.09.2011,19.08.2011,SE,P6500,Waterproof Parka,RO,C52251,170.4,JPY,47,R7
29.08.2011,29.10.2009,DE,P8241,Winter Parka,VO,C40964,378.07,CNY,40,R30
08.01.2010,12.10.2011,SE,P8044,Winter Parka,VO,C58280,518.54,EUR,73,R36
11.06.2009,25.04.2009,SE,P3858,Lightweight Parka,RO,C48649,65.57,INR,68,R31
21.05.2011,30.07.2009,IT,P8599,Lightweight Parka,RO,C56346,177.78,EUR,73,R9
26.02.2011,06.01.2010,IT,P4720,Lightweight Parka,VO,C16073,72.77,CNY,37,R32
30.03.2010,15.10.2010,ES,P9653,Waterproof Parka,VO,C97726,713.27,EUR,52,R16
20.06.2010,27.05.2009,PL,P5937,Heavy-Duty Parka,RO,C68989,498.68,EUR,29,R30
30.06.2010,27.04.2011,DE,P3765,Heavy-Duty Parka,RO,C78049,813.6,USD,36,R11
25.09.2011,23.11.2010,NO,P8474,Waterproof Parka,VO,C61793,157.24,INR,7,R2
02.07.2010,31.08.2011,RU,P4331,Winter Parka,VO,C95009,519.88,JPY,77,R14
17.01.2011,21.11.2010,SE,P2305,Lightweight Parka,VO,C94667,28.03,EUR,18,R43
08.08.2009,07.08.2010,FR,P2615,Lightweight Parka,RO,C14620,473.77,CNY,86,R5
06.03.2011,23.12.2009,DE,P8588,Winter Parka,VO,C56872,727.01,JPY,23,R6
07.01.2011,15.11.2009,RU,P3026,Winter Parka,RO,C28071,749.33,EUR,96,R20
29.07.2010,12.09.2011,NL,P8183,Waterproof Parka,VO,C36356,97.79,JPY,8,R37
04.04.2009,22.10.2010,PL,P8700,Lightweight Parka,RO,C51934,983.54,EUR,41,R49
01.07.2010,02.12.2009,NO,P8312,Heavy-Duty Parka,VO,C38691,726.67,JPY,18,R25
16.03.2011,29.04.2009,NO,P3052,Lightweight Parka,RO,C73484,749.33,EUR,84,R27
19.07.2011,30.09.2009,NO,P8801,Waterproof Parka,VO,C79341,900.44,USD,32,R27
08.06.2011,31.12.2011,ES,P7101,Lightweight Parka,RO,C63959,234.57,USD,73,R19
30.08.2010,29.01.2011,DE,P4268,Waterproof Parka,RO,C31472,915.0,EUR,16,R21
24.09.2011,25.06.2009,SE,P3697,Waterproof Parka,RO,C75389,653.89,EUR,5,R34
06.12.2010,22.01.2011,PL,P6857,Winter Parka,VO,C62998,422.75,JPY,45,R37
29.06.2011,22.04.2009,IT,P1221,Heavy-Duty Parka,RO,C47200,370.7,INR,80,R35
09.08.2010,25.12.2009,PL,P2183,Winter Parka,RO,C66530,257.92,JPY,4,R1
20.07.2009,13.04.2009,FR,P9150,Lightweight Parka,RO,C48270,239.71,USD,75,R4
20.10.2011,10.07.2009,FR,P9758,Heavy-Duty Parka,RO,C52445,596.28,USD,55,R41
15.04.2009,17.12.2010,PL,P5899,Waterproof Parka,VO,C65430,739.19,USD,28,R2
25.04.2009,17.02.2010,NO,P9578,Heavy-Duty Parka,VO,C64152,871.06,INR,29,R48
12.10.2010,02.02.2010,FI,P2054,Heavy-Duty Parka,VO,C56750,264.06,CNY,15,R25
06.09.2011,25.01.2011,SE,P7483,Heavy-Duty Parka,RO,C69482,901.37,EUR,36,R39
09.02.2009,30.10.2011,ES,P2176,Heavy-Duty Parka,RO,C29400,560.74,JPY,69,R13
13.08.2009,20.02.2011,DE,P1632,Heavy-Duty Parka,RO,C68232,251.66,INR,79,R41
12.07.2011,08.04.2011,FI,P8151,Waterproof Parka,RO,C10126,95.55,JPY,15,R8
27.01.2010,07.12.2009,SE,P3998,Heavy-Duty Parka,RO,C33564,198.02,USD,49,R10
09.03.2009,01.04.2010,NO,P1809,Winter Parka,VO,C93062,766.13,CNY,27,R34
12.07.2011,10.03.2010,FI,P5966,Lightweight Parka,RO,C12475,875.89,EUR,51,R25
08.02.2010,06.12.2009,NL,P4318,Winter Parka,VO,C19100,328.35,JPY,60,R26
04.06.2010,04.04.2011,NO,P2206,Heavy-Duty Parka,RO,C28150,65.2,INR,16,R31
07.12.2010,18.01.2011,NO,P8759,Lightweight Parka,VO,C56042,402.81,INR,11,R5
02.06.2011,12.01.2011,SE,P1700,Lightweight Parka,RO,C47931,582.62,USD,55,R9
27.04.2010,02.06.2011,ES,P2204,Winter Parka,VO,C69971,343.49,EUR,67,R33
15.04.2010,23.05.2010,NO,P7316,Winter Parka,VO,C39809,34.36,CNY,23,R23
21.02.2010,24.10.2011,FR,P9681,Heavy-Duty Parka,VO,C73267,427.48,USD,46,R5
09.05.2009,06.05.2010,FR,P8265,Winter Parka,RO,C94450,634.66,JPY,88,R3
03.05.2009,23.05.2011,PL,P1534,Waterproof Parka,RO,C12373,752.88,INR,38,R8
22.01.2010,07.05.2011,SE,P8362,Lightweight Parka,RO,C30033,485.99,EUR,95,R39
06.04.2010,15.02.2009,NO,P5872,Lightweight Parka,RO,C78490,395.02,INR,85,R39
21.11.2011,24.04.2009,DE,P4897,Waterproof Parka,VO,C54859,166.51,INR,11,R29
10.08.2009,19.04.2010,NO,P2834,Waterproof Parka,RO,C88714,127.17,JPY,46,R39
20.08.2009,19.08.2009,IT,P9306,Winter Parka,VO,C36004,111.13,USD,87,R29
06.09.2010,06.04.2009,NO,P4693,Winter Parka,RO,C91743,881.91,INR,68,R48
22.01.2009,30.11.2010,IT,P3966,Heavy-Duty Parka,RO,C40749,383.42,INR,6,R30
30.03.2011,26.03.2010,SE,P8071,Winter Parka,VO,C24417,821.31,EUR,49,R29
20.09.2010,21.02.2009,PL,P3354,Lightweight Parka,VO,C67180,333.76,INR,23,R47
06.07.2011,07.04.2010,NO,P7871,Waterproof Parka,VO,C96934,962.86,EUR,99,R30
02.02.2009,26.06.2009,RU,P2945,Heavy-Duty Parka,VO,C14242,953.95,JPY,14,R9
11.09.2011,24.10.2010,ES,P4795,Heavy-Duty Parka,RO,C26104,167.33,JPY,39,R4
19.09.2010,03.07.2011,PL,P9629,Winter Parka,VO,C86530,646.49,CNY,79,R34
21.09.2011,29.11.2010,ES,P6803,Lightweight Parka,VO,C10273,34.79,EUR,4,R44
11.03.2009,23.10.2011,FI,P3610,Waterproof Parka,RO,C81093,458.77,CNY,35,R47
25.01.2010,15.08.2010,SE,P1840,Heavy-Duty Parka,RO,C75119,567.9,EUR,63,R34
16.02.2011,11.06.2009,DE,P8079,Winter Parka,VO,C89215,721.6,USD,44,R4
12.11.2010,22.04.2011,SE,P2240,Heavy-Duty Parka,RO,C84560,218.99,JPY,73,R36
01.10.2010,14.11.2009,FI,P8269,Waterproof Parka,VO,C38620,537.06,CNY,23,R23
28.01.2010,10.10.2009,ES,P1976,Heavy-Duty Parka,VO,C11192,765.84,CNY,81,R19
15.10.2009,08.09.2011,NO,P3399,Heavy-Duty Parka,VO,C77350,179.2,JPY,74,R39
23.07.2009,27.10.2010,SE,P7137,Lightweight Parka,VO,C78395,467.85,INR,44,R34
29.05.2011,09.12.2011,DE,P1891,Heavy-Duty Parka,RO,C41472,511.6,CNY,43,R21
23.06.2010,04.12.2010,FR,P2496,Winter Parka,VO,C73805,350.81,CNY,69,R10
03.02.2009,18.03.2009,FI,P8713,Waterproof Parka,RO,C88437,560.31,JPY,14,R22
09.03.2011,24.06.2010,FR,P3817,Winter Parka,RO,C54433,44.43,INR,89,R10
16.03.2009,21.06.2010,SE,P9329,Lightweight Parka,VO,C74153,46.56,INR,96,R26
18.08.2009,12.08.2011,ES,P2652,Waterproof Parka,RO,C30822,986.86,USD,51,R30
27.09.2010,24.02.2011,RU,P8504,Heavy-Duty Parka,VO,C54190,527.92,JPY,95,R2
04.04.2011,07.11.2011,PL,P8966,Waterproof Parka,VO,C69046,463.0,CNY,73,R14
22.01.2010,06.05.2009,DE,P7283,Lightweight Parka,RO,C93320,181.36,USD,80,R43
22.05.2011,04.06.2009,PL,P2237,Waterproof Parka,RO,C46544,956.19,CNY,50,R48
31.07.2010,21.07.2010,IT,P2811,Heavy-Duty Parka,RO,C33188,550.79,INR,33,R25
09.04.2011,04.07.2009,SE,P4757,Winter Parka,VO,C19785,198.32,USD,30,R13
05.11.2011,13.03.2009,PL,P1106,Heavy-Duty Parka,RO,C20529,57.07,INR,85,R22
06.04.2010,06.03.2011,NO,P6077,Waterproof Parka,VO,C85979,539.63,USD,96,R22
25.06.2009,17.11.2009,NO,P3630,Winter Parka,RO,C25249,600.33,USD,97,R16
19.01.2010,03.06.2010,PL,P1042,Waterproof Parka,VO,C70011,990.91,CNY,78,R5
06.05.2010,25.12.2011,NL,P2981,Waterproof Parka,VO,C28275,619.7,CNY,16,R27
15.06.2010,18.03.2011,NL,P3909,Heavy-Duty Parka,VO,C82295,810.49,CNY,68,R34
24.08.2011,19.11.2011,PL,P1453,Lightweight Parka,VO,C49594,429.17,INR,23,R24
23.05.2010,20.11.2010,NL,P5849,Waterproof Parka,RO,C81535,654.95,EUR,71,R12
12.05.2009,02.10.2010,DE,P5258,Waterproof Parka,RO,C89452,938.91,INR,98,R27
20.06.2011,08.06.2010,SE,P4643,Lightweight Parka,VO,C90185,721.76,EUR,37,R31
18.08.2010,24.03.2010,IT,P9549,Waterproof Parka,VO,C30646,91.87,CNY,87,R15
24.01.2011,13.11.2011,NL,P7522,Lightweight Parka,RO,C49324,741.61,INR,59,R18
12.09.2011,10.08.2010,NL,P9982,Winter Parka,VO,C15248,591.64,JPY,10,R21
31.01.2009,20.12.2009,PL,P2254,Winter Parka,RO,C64339,733.77,USD,48,R38
27.01.2010,10.09.2011,FI,P5614,Winter Parka,VO,C27526,795.01,USD,35,R4
15.02.2010,10.03.2009,SE,P2633,Waterproof Parka,VO,C94438,204.35,CNY,38,R45
29.05.2009,22.06.2011,FI,P3497,Lightweight Parka,VO,C75861,57.69,INR,70,R40
21.03.2010,23.10.2010,SE,P4014,Heavy-Duty Parka,VO,C62344,264.69,USD,24,R45
05.08.2010,14.08.2009,NO,P8005,Waterproof Parka,RO,C54765,341.48,EUR,16,R9
18.08.2011,21.02.2011,PL,P2980,Waterproof Parka,VO,C97629,39.98,CNY,35,R45
07.08.2011,04.11.2010,PL,P8794,Winter Parka,VO,C54799,264.56,EUR,91,R5
02.04.2011,11.10.2009,PL,P1307,Waterproof Parka,VO,C16595,898.56,EUR,44,R33
13.04.2009,27.07.2009,NO,P7176,Waterproof Parka,RO,C90538,481.3,EUR,27,R19
04.12.2011,10.05.2010,IT,P9136,Heavy-Duty Parka,VO,C71674,610.42,INR,63,R27
15.04.2010,16.10.2011,FI,P7959,Waterproof Parka,RO,C32623,958.1,EUR,95,R31
12.05.2010,15.11.2009,DE,P5683,Heavy-Duty Parka,RO,C54571,735.72,EUR,20,R31
07.06.2009,24.04.2009,FR,P4134,Heavy-Duty Parka,RO,C29933,482.62,JPY,34,R41
18.11.2011,29.05.2010,DE,P1486,Winter Parka,RO,C45370,512.52,INR,16,R34
29.12.2010,03.11.2010,IT,P4776,Waterproof Parka,VO,C77907,489.99,USD,98,R45
07.05.2010,02.02.2009,SE,P2096,Winter Parka,RO,C67935,299.36,JPY,44,R4
14.01.2011,15.11.2009,PL,P3701,Waterproof Parka,RO,C54394,854.06,EUR,11,R31
27.11.2010,21.04.2011,ES,P1381,Lightweight Parka,RO,C26089,896.66,INR,86,R23
25.02.2011,06.04.2011,IT,P8386,Heavy-Duty Parka,VO,C60722,559.29,JPY,87,R34
17.06.2009,27.01.2011,SE,P4393,Waterproof Parka,VO,C66965,403.74,INR,73,R12
01.05.2011,08.10.2009,NO,P1634,Heavy-Duty Parka,VO,C78750,597.94,EUR,89,R42
11.09.2011,30.09.2010,FI,P9839,Winter Parka,VO,C32229,573.14,USD,62,R35
24.12.2010,11.07.2011,PL,P3129,Waterproof Parka,RO,C32399,580.98,EUR,17,R18
